,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,language,premise,choice1,choice2,question,label
250,250,250,250,250,Chinese,那人刺穿了他的脚。,他走进一个水坑。,他踩在碎玻璃上。,cause,1
251,251,251,251,251,Chinese,侦探们在犯罪现场撒了粉来显示指纹。,他们发现了凶手的身份。,他们在犯罪现场发现了武器。,effect,0
252,252,252,252,252,Chinese,高速公路上交通很拥挤。,我绕道而行。,我要求搭便车。,effect,0
253,253,253,253,253,Chinese,国家经济下滑了。,许多人生病了。,许多人面临失业。,effect,1
254,254,254,254,254,Chinese,交通指挥向孩子们吹口哨。,他们正要走进迎面而来的车流。,她从她的邻居认出了他们。,cause,0
255,255,255,255,255,Chinese,我对我的朋友翻了白眼。,他告诉了我真相。,他发表了讽刺性的评论。,cause,1
256,256,256,256,256,Chinese,汽车汽油用完了。,司机被困在路上。,司机接了一个搭便车的人。,effect,0
257,257,257,257,257,Chinese,那女人开始分娩了。,婴儿被接生了。,那女人孕吐了。,effect,0
258,258,258,258,258,Chinese,那人的帽子被吹掉了。,他摘下帽子。,外面刮风。,cause,1
259,259,259,259,259,Chinese,这个女孩参加了她同学的生日聚会。,她收到了邀请。,她买了一件礼物。,cause,0
260,260,260,260,260,Chinese,男孩的额头很热。,他妈妈给他量了体温。,他妈妈带他去公园。,effect,0
261,261,261,261,261,Chinese,那人喷了古龙水。,他想给他的约会对象留下深刻印象。,他给头发涂了发胶。,cause,0
262,262,262,262,262,Chinese,房子里的电停了。,我找了手电筒。,我拿起一把铲子。,effect,0
263,263,263,263,263,Chinese,一家人搬进了一所更大的房子。,儿子高中毕业。,母亲生了双胞胎。,cause,1
264,264,264,264,264,Chinese,马拉松运动员保持缓慢的步伐。,她想节省体力。,她看到了终点线。,cause,0
265,265,265,265,265,Chinese,男孩踢了自动售货机。,机器吐出零钱。,一袋薯条卡住了。,cause,1
266,266,266,266,266,Chinese,我朋友的狗死了。,我翻了他一个白眼。,我给了他一个拥抱。,effect,1
267,267,267,267,267,Chinese,商人的信用卡被拒绝了。,他写了一张借据。,他用现金付了钱。,effect,1
268,268,268,268,268,Chinese,那男人咒骂了一句。,他剪了指甲。,他踢到了他的脚趾。,cause,1
269,269,269,269,269,Chinese,那人为他的兄弟感到骄傲。,他哥哥和父母发生了争执。,他哥哥被法学院录取了。,cause,1
270,270,270,270,270,Chinese,这个女孩想了解太阳系。,她去了图书馆。,她看着星星。,effect,0
271,271,271,271,271,Chinese,海报贴在墙上。,我把海报放在门上面。,我在海报的背面贴了胶带。,cause,1
272,272,272,272,272,Chinese,客户批准了建筑师的大楼计划。,建筑师建造了这座建筑。,建筑师调整了计划。,effect,0
273,273,273,273,273,Chinese,那人掉了勺子。,他的手在颤抖。,他舔了舔勺子。,cause,0
274,274,274,274,274,Chinese,公司的首席执行官辞职了。,董事会解散了公司。,董事会找到了他的继任者。,effect,1
275,275,275,275,275,Chinese,我到课时迟到了。,我在后排坐下了。,我走近讲台。,effect,0
276,276,276,276,276,Chinese,那人从监狱里被释放了。,他的家人付了他的保释金。,他袭击了一个同狱犯。,cause,0
277,277,277,277,277,Chinese,这个家庭失去了所有的财产。,他们卖掉了房子。,他们的房子着火了。,cause,1
278,278,278,278,278,Chinese,我踩在铝罐上。,罐被回收了。,罐被压碎了。,effect,1
279,279,279,279,279,Chinese,这个女孩加入了辩论队。,她学会了使用电脑。,她学会了沟通技巧。,effect,1
280,280,280,280,280,Chinese,我的心情好转了。,我听了音乐。,我洗了碗。,cause,0
281,281,281,281,281,Chinese,慈善机构制定了一个筹款目标。,他们给无家可归的人喂食。,他们举行了一场拍卖会。,effect,1
282,282,282,282,282,Chinese,过山车从陡坡上速降下来。,乘客们咯咯地笑。,乘客们尖叫着。,effect,1
283,283,283,283,283,Chinese,我很生气。,离开家时，我检查了邮箱。,离开家时，我砰地关上了门。,effect,1
284,284,284,284,284,Chinese,那人想看日出。,他向北旅行。,他起得很早。,effect,1
285,285,285,285,285,Chinese,我把纸折起来。,我回收了纸。,纸有折痕了。,effect,1
286,286,286,286,286,Chinese,这个国家经受了一场自然灾害。,其他国家的领导人结成了联盟。,其他国家领导人送去了紧急救援。,effect,1
287,287,287,287,287,Chinese,那男孩的衣服湿透了。,他爬出了游泳池。,他掉进了游泳池。,cause,1
288,288,288,288,288,Chinese,学生急忙读完这本书。,它本来要归还给图书馆的。,他是从一个朋友那里借来的。,cause,0
289,289,289,289,289,Chinese,罪犯被处决了。,他被关进了监狱。,他被判犯有谋杀罪。,cause,1
290,290,290,290,290,Chinese,阳光照进了房间。,我打开窗帘。,我打开了门。,cause,0
291,291,291,291,291,Chinese,我拉扯了那个骗子的头发。,她的假发掉了。,她秃了。,effect,0
292,292,292,292,292,Chinese,编辑在手稿中改写了一句话。,他发现手稿很有说服力。,他认为那句子不清楚。,cause,1
293,293,293,293,293,Chinese,那女人取消了她的信用卡帐户。,她意识到卡不见了。,她意识到卡过期了。,cause,0
294,294,294,294,294,Chinese,男人和女人坠入爱河。,他们上了大学。,他们结婚了。,effect,1
295,295,295,295,295,Chinese,音乐太微弱了，听不见。,我把音量调大了。,我创作了自己的歌曲。,effect,0
296,296,296,296,296,Chinese,男孩的头发竖起了。,女孩生气了。,女孩拉了它。,cause,0
297,297,297,297,297,Chinese,虫子被压扁了。,我给自己喷了驱虫剂。,我踩到了这个虫子。,cause,1
298,298,298,298,298,Chinese,我睁开眼睛。,我醒了。,我放松了。,cause,0
299,299,299,299,299,Chinese,我邻居的音乐在巨响。,我请他把它关掉。,我向他借了CD。,effect,0
300,300,300,300,300,Chinese,那人的家庭生活在贫困之中。,他节俭地使用他的收入。,他挣的钱低于最低工资。,cause,1
301,301,301,301,301,Chinese,这个学生从大学毕业了。,他找工作了。,他开始一种爱好。,effect,0
302,302,302,302,302,Chinese,艺术家把黄色的油漆混合进蓝色的油漆。,油漆到处飞溅。,油漆变绿了。,effect,1
303,303,303,303,303,Chinese,我改变了谈话的话题。,我用完了要谈的事情。,谈话变得紧张起来。,cause,1
304,304,304,304,304,Chinese,我哥哥出院了。,我欢迎他回家。,我冷淡地对待他。,effect,0
305,305,305,305,305,Chinese,舞台上的帷幕拉开了。,演出的第一幕开始了。,剧中的演员退出了舞台。,effect,0
306,306,306,306,306,Chinese,人质服从了绑架者。,绑架者威胁要伤害人质。,绑架者自己离开了人质。,cause,0
307,307,307,307,307,Chinese,一阵隆隆声在舞台上回荡。,音乐家轻拍他的脚。,音乐家敲击鼓。,cause,1
308,308,308,308,308,Chinese,父母们冲到孩子的卧室。,孩子从噩梦中惊醒尖叫。,那孩子害怕看床底下。,cause,0
309,309,309,309,309,Chinese,那位妇女用手语交流。,她是早产儿。,她生来就是聋子。,cause,1
310,310,310,310,310,Chinese,该地区发生了干旱。,水被污染了。,庄稼死了。,effect,1
311,311,311,311,311,Chinese,猫追赶那只鸟。,那只鸟飞走了。,那只鸟捉到了虫子。,effect,0
312,312,312,312,312,Chinese,女孩换了学校。,学校放学放暑假了。,她搬到了一个新城镇。,cause,1
313,313,313,313,313,Chinese,工厂老板拒绝提高雇员的工资。,老板任命了一位新经理。,雇员们继续罢工。,effect,1
314,314,314,314,314,Chinese,这位领导人在对抗了他国家里的极端分子。,极端分子影响了他。,极端分子暗杀了他。,effect,1
315,315,315,315,315,Chinese,我赤脚走在沙滩上。,沙刺到我的脚。,海浪沿着海岸冲来。,effect,0
316,316,316,316,316,Chinese,我半夜醒来，感觉很冷。,我穿上运动裤。,我喝了一杯水。,effect,0
317,317,317,317,317,Chinese,母亲让儿子安静下来。,她的儿子笑了。,她儿子发牢骚。,cause,1
318,318,318,318,318,Chinese,我的牛仔裤上有个洞。,我拉起牛仔裤。,我在人行道上绊倒了。,cause,1
319,319,319,319,319,Chinese,男孩戴着牙套。,他有一个空腔。,他的牙齿变得直了。,effect,1
320,320,320,320,320,Chinese,我昨天在健身房锻炼。,我今天醒来时肌肉酸痛。,我今天醒来时喉咙痛。,effect,0
321,321,321,321,321,Chinese,女孩在餐桌上互相耳语。,其他学生坐在午餐桌旁。,在餐桌上的其他学生感到被冷落了。,effect,1
322,322,322,322,322,Chinese,孩子落在蹦床上。,她飞回空中。,她决定尝试做一次翻转。,effect,0
323,323,323,323,323,Chinese,我把信寄到信箱里了。,邮局把信交付了。,邮局迅速发出了信。,effect,0
324,324,324,324,324,Chinese,赌徒很自信。,他赌了所有的钱。,他回家时已经破产了。,effect,0
325,325,325,325,325,Chinese,森林大火蔓延开来。,风变得更强了。,纵火者被捕了。,cause,0
326,326,326,326,326,Chinese,这孩子把膝盖破了皮。,他妈妈把他送到他的房间。,他的母亲在伤口上系了绷带。,effect,1
327,327,327,327,327,Chinese,那人幸免于这种致命的疾病。,他签了个要人。,他接受了器官移植。,cause,1
328,328,328,328,328,Chinese,我喝了一口滚烫的咖啡。,我咬了舌头。,我烫伤了舌头。,effect,1
329,329,329,329,329,Chinese,编辑解雇了作者。,这位作家避免在故事中出现偏见。,作者错过了一个重要的截止日期。,cause,1
330,330,330,330,330,Chinese,我感到筋疲力尽。,我睡了一整天。,我学习了一整天。,cause,1
331,331,331,331,331,Chinese,医生诊断病人。,她确定了病人的症状。,她给病人开了药。,cause,0
332,332,332,332,332,Chinese,我抓伤了皮肤。,这是汗水。,感觉很痒。,cause,1
333,333,333,333,333,Chinese,那人接受了紧急手术。,他发脾气了。,他心脏病发作。,cause,1
334,334,334,334,334,Chinese,那人的手臂肌肉鼓了起来。,他弯曲了双臂。,他揉了揉手臂。,cause,0
335,335,335,335,335,Chinese,那人扬起眉毛。,他很惊讶。,他感到气馁。,cause,0
336,336,336,336,336,Chinese,我宽恕了同事的愚蠢错误。,我相信他的意图是好的。,我相信他更清楚。,cause,0
337,337,337,337,337,Chinese,那人戒烟了。,他开始多锻炼。,他开始早起。,effect,0
338,338,338,338,338,Chinese,那女人用拳头打袭击者的鼻子。,袭击者的身体没有了生命迹象。,攻击者开始流血。,effect,1
339,339,339,339,339,Chinese,飞镖错过了牛眼。,那人没有中目标。,那人输掉了比赛。,cause,0
340,340,340,340,340,Chinese,房主要求一个灭害员到他家来。,他在地下室发现了老鼠。,他在房间里养了一个蚂蚁农场。,cause,0
341,341,341,341,341,Chinese,我建议我的客人出去吃饭。,我太累了，什么都准备不了。,我的客人逗留过于久了。,cause,0
342,342,342,342,342,Chinese,女孩发现她的哥哥在读她的日记。,她开始把日记藏起来。,她收到一本新日记。,effect,0
343,343,343,343,343,Chinese,那个女人缺钱付房租。,她加班加点。,她辞职了。,effect,0
344,344,344,344,344,Chinese,孩子的手很快退缩了。,他碰了热炉子。,他拍了拍小狗的头。,cause,0
345,345,345,345,345,Chinese,公司希望衡量客户满意度。,他们为新客户提供折扣。,他们向客户分发了一份调查。,effect,1
346,346,346,346,346,Chinese,木地板被划伤。,男孩把垫子从沙发上扔了出去。,男孩把椅子拖过地板。,cause,1
347,347,347,347,347,Chinese,我遮住了我的脸。,我的敌人嘲笑我。,我的敌人举起拳头。,cause,1
348,348,348,348,348,Chinese,这座著名的雕像被烧毁了。,它被闪电击中了。,人们来崇拜它。,cause,0
349,349,349,349,349,Chinese,我把水果忘在桌子上了。,水果脱落种子。,苍蝇挤满了那水果。,effect,1
350,350,350,350,350,Chinese,芭蕾舞选手撕裂了系带。,她指着她的脚趾。,她扭伤了脚踝。,cause,1
351,351,351,351,351,Chinese,孩子的鞋带解开了。,他学会了如何把他们绑起来。,他在操场上跑来跑去。,cause,1
352,352,352,352,352,Chinese,我迷上了这本书。,我还了书。,我忘记了时间。,effect,1
353,353,353,353,353,Chinese,这个人有着和父母相似的信仰。,他的父母影响了他。,他的父母抛弃了他。,cause,0
354,354,354,354,354,Chinese,汽车逐渐减速停了下来。,汽油用完了。,司机睡着了。,cause,0
355,355,355,355,355,Chinese,那人在阳光下吃了冰淇淋。,冰淇淋失去了味道。,冰淇淋从蛋卷上滴下来。,effect,1
356,356,356,356,356,Chinese,我把艺术品挂在房间里。,地毯看起来很脏。,墙壁看起来光秃秃的。,cause,1
357,357,357,357,357,Chinese,我很早就下班了。,我头疼。,我老板召开了一个会议。,cause,0
358,358,358,358,358,Chinese,小狗弄脏了地毯。,主人骂了小狗。,主人给小狗一个款待。,effect,0
359,359,359,359,359,Chinese,我向我的朋友道歉了。,我的朋友原谅了我。,我的朋友很生气。,effect,0
360,360,360,360,360,Chinese,那人在人群中脱颖而出。,他背着一个背包。,他穿着一件霓虹灯背心。,cause,1
361,361,361,361,361,Chinese,证人在宣誓后撒谎。,他完成了他的证词。,他被指控作伪证。,effect,1
362,362,362,362,362,Chinese,那女人染了头发。,她想要一个新的面貌。,她想融入其中。,cause,0
363,363,363,363,363,Chinese,这些移民是非法居住在这个国家的。,他们找到了工作。,他们被驱逐出境了。,effect,1
364,364,364,364,364,Chinese,公共发言人开了个玩笑。,观众笑了起来。,观众站了起来。,effect,0
365,365,365,365,365,Chinese,我看着太阳。,太阳使我失明。,太阳晒黑了我的皮肤。,effect,0
366,366,366,366,366,Chinese,我觉得很无聊。,我哼了一声。,我打哈欠了。,effect,1
367,367,367,367,367,Chinese,牛排很难切。,刀子很钝。,牛排是生的。,cause,0
368,368,368,368,368,Chinese,那女人宣布破产了。,她收到了赡养费。,她获得了巨额债务。,cause,1
369,369,369,369,369,Chinese,我朋友公寓里的灯亮着。,我想知道他是否出去了。,我决定去拜访他。,effect,1
370,370,370,370,370,Chinese,我把花放在鼻子底下。,花瓣从花瓣上脱落。,我闻到了花的香味。,effect,1
371,371,371,371,371,Chinese,女人感到怀旧。,她遇到了一个儿时的朋友。,她对孩子们大喊大叫。,cause,0
372,372,372,372,372,Chinese,学生拖延文章。,他早早地提交了论文。,他提交的文件不完整。,effect,1
373,373,373,373,373,Chinese,我的车抛锚了。,我去了购物中心。,我给一个机械师打了电话。,effect,1
374,374,374,374,374,Chinese,我丢弃了那张纸条。,是匿名的。,这是难以辨认的。,cause,1
375,375,375,375,375,Chinese,那只鸟拍打着翅膀。,它产卵了。,它向上上升。,effect,1
376,376,376,376,376,Chinese,我把车停在车道上。,车库是开着的。,车库满了。,cause,1
377,377,377,377,377,Chinese,罪犯用枪瞄准他的受害者。,罪犯放下了枪。,受害者举起双手。,effect,1
